State,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Staff.Active,Residents.Population,Residents.Tested,Residents.Vadmin,Staff.Population,Staff.Vadmin,Residents.Vaccinated,Staff.Vaccinated,Community.Active
California,2021-08-10,3739,0,21,1,3954,618,0,0,0,0,7,0,0,0,20,10,12179,11621,0,62606,0,8213,1766,157589
California,2021-08-13,3718,0,21,1,3950,618,0,0,0,0,27,0,0,0,11,18,12254,11555,0,62606,0,8249,1767,175445
California,2021-08-17,3720,0,21,1,3950,618,0,0,0,0,27,0,0,0,11,19,12254,11663,0,62606,0,8293,1768,180363
California,2021-08-20,3709,0,21,1,3943,619,0,0,0,0,105,0,0,0,41,21,12254,11559,0,62606,0,8328,1769,195518
California,2021-08-24,3741,0,21,1,3934,620,0,0,0,0,73,0,0,0,78,26,12254,11641,0,62606,0,8458,1772,199839
California,2021-08-27,3767,0,21,1,3925,625,0,0,0,0,85,0,0,0,111,33,12338,11611,0,62606,0,8526,1775,202659
California,2021-08-31,3788,0,21,1,3945,625,0,0,0,0,94,0,0,0,119,40,12338,11706,0,62606,0,8699,1775,212836
California,2021-09-03,3824,0,21,1,3975,626,0,0,0,0,151,0,0,0,122,45,12371,11743,0,62606,0,8800,1775,195325
California,2021-09-07,3812,0,21,1,3976,626,0,0,0,0,149,0,0,0,121,45,12371,11714,0,62606,0,8867,1777,182652
California,2021-09-10,3836,0,21,1,4001,636,0,0,0,0,26,0,0,0,119,44,12282,11789,0,62606,0,9104,1782,171157
California,2021-09-14,3903,0,21,1,4013,637,0,0,0,0,69,0,0,0,166,49,12282,11840,0,62606,0,9171,1784,147721
California,2021-09-17,3941,0,21,1,4052,639,0,0,0,0,168,0,0,0,167,51,12404,11819,0,62606,0,9312,1792,139610
California,2021-09-21,3949,0,21,1,4084,639,0,0,0,0,29,0,0,0,145,54,12404,11993,0,62606,0,9374,1812,131849
California,2021-09-23,3971,0,21,1,4134,639,0,0,0,0,19,0,0,0,112,56,12416,11989,0,62606,0,9411,1815,130249
California,2021-09-28,3975,0,22,1,4131,640,0,0,0,0,24,0,0,0,120,58,12416,11983,0,62606,0,9531,1825,111844
California,2021-10-01,3969,0,22,1,4164,646,0,0,0,0,81,0,0,0,78,56,12416,11951,0,62606,0,10055,1830,100848
California,2021-10-05,3962,0,22,1,4155,662,0,0,0,0,54,0,0,0,78,42,12459,12075,0,62606,0,10219,1834,98007
California,2021-10-08,3951,0,22,1,4198,666,0,0,0,0,34,0,0,0,24,39,12536,12118,0,62606,0,10296,1836,95073
