,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,County.cumul,County.Pop,County
19461,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-10,0.0,2385.0,4049.0,841,30573,lassen
19462,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-12,0.0,2349.0,4049.0,906,30573,lassen
19463,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-14,0.0,2349.0,4049.0,1135,30573,lassen
19464,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-16,0.0,2349.0,4049.0,1135,30573,lassen
19465,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-18,1.0,2330.0,4049.0,1214,30573,lassen
19466,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-20,4.0,2330.0,4049.0,1355,30573,lassen
19467,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-22,4.0,2330.0,4049.0,1480,30573,lassen
19468,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-23,14.0,2330.0,4049.0,1715,30573,lassen
19469,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-24,28.0,2330.0,4049.0,1715,30573,lassen
19470,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-26,29.0,2295.0,4049.0,1773,30573,lassen
19471,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-29,32.0,2295.0,4049.0,1773,30573,lassen
19472,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-11-30,32.0,2295.0,4049.0,2160,30573,lassen
19473,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-02,30.0,2272.0,4049.0,2220,30573,lassen
19474,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-04,11.0,2272.0,4049.0,2422,30573,lassen
19475,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-06,20.0,2272.0,4049.0,2422,30573,lassen
19476,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-07,21.0,2272.0,4049.0,2812,30573,lassen
19477,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-09,20.0,2227.0,4049.0,2930,30573,lassen
19478,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-13,43.0,2227.0,4049.0,3127,30573,lassen
19479,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-14,44.0,2227.0,4049.0,3127,30573,lassen
19480,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-16,32.0,2192.0,4049.0,3685,30573,lassen
19481,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-18,54.0,2192.0,4049.0,3861,30573,lassen
19482,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-21,146.0,2192.0,4049.0,4116,30573,lassen
19483,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-22,146.0,2192.0,4049.0,4156,30573,lassen
19484,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-23,133.0,2168.0,4049.0,4180,30573,lassen
19485,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-25,154.0,2168.0,4049.0,4180,30573,lassen
19486,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-27,370.0,2168.0,4049.0,4180,30573,lassen
19487,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-28,370.0,2168.0,4049.0,4573,30573,lassen
19488,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-29,371.0,2168.0,4049.0,4615,30573,lassen
19489,89.0,CALIFORNIA CORRECTIONAL CENTER,2020-12-30,356.0,2140.0,4049.0,4615,30573,lassen
19490,89.0,CALIFORNIA CORRECTIONAL CENTER,2021-01-01,289.0,2140.0,4049.0,4691,30573,lassen
19491,89.0,CALIFORNIA CORRECTIONAL CENTER,2021-01-03,364.0,2140.0,4049.0,4691,30573,lassen
19492,89.0,CALIFORNIA CORRECTIONAL CENTER,2021-01-04,355.0,2140.0,4049.0,4845,30573,lassen
