,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,County.cumul,County.Pop,County
24076,102.0,CALIPATRIA STATE PRISON,2020-11-10,7.0,3001.0,3109.0,13591,181215,imperial
24077,102.0,CALIPATRIA STATE PRISON,2020-11-12,8.0,3000.0,3109.0,13642,181215,imperial
24078,102.0,CALIPATRIA STATE PRISON,2020-11-14,39.0,3000.0,3109.0,13956,181215,imperial
24079,102.0,CALIPATRIA STATE PRISON,2020-11-16,49.0,3000.0,3109.0,14136,181215,imperial
24080,102.0,CALIPATRIA STATE PRISON,2020-11-18,51.0,2989.0,3109.0,14454,181215,imperial
24081,102.0,CALIPATRIA STATE PRISON,2020-11-20,113.0,2989.0,3109.0,14890,181215,imperial
24082,102.0,CALIPATRIA STATE PRISON,2020-11-22,163.0,2989.0,3109.0,15139,181215,imperial
24083,102.0,CALIPATRIA STATE PRISON,2020-11-23,174.0,2989.0,3109.0,15180,181215,imperial
24084,102.0,CALIPATRIA STATE PRISON,2020-11-24,175.0,2989.0,3109.0,15682,181215,imperial
24085,102.0,CALIPATRIA STATE PRISON,2020-11-26,201.0,2970.0,3109.0,15813,181215,imperial
24086,102.0,CALIPATRIA STATE PRISON,2020-11-29,221.0,2970.0,3109.0,16245,181215,imperial
24087,102.0,CALIPATRIA STATE PRISON,2020-11-30,206.0,2970.0,3109.0,16348,181215,imperial
24088,102.0,CALIPATRIA STATE PRISON,2020-12-02,164.0,2959.0,3109.0,16524,181215,imperial
24089,102.0,CALIPATRIA STATE PRISON,2020-12-04,173.0,2959.0,3109.0,16668,181215,imperial
24090,102.0,CALIPATRIA STATE PRISON,2020-12-06,183.0,2959.0,3109.0,17108,181215,imperial
24091,102.0,CALIPATRIA STATE PRISON,2020-12-07,191.0,2959.0,3109.0,17430,181215,imperial
24092,102.0,CALIPATRIA STATE PRISON,2020-12-09,194.0,2952.0,3109.0,17974,181215,imperial
24093,102.0,CALIPATRIA STATE PRISON,2020-12-13,244.0,2952.0,3109.0,19915,181215,imperial
24094,102.0,CALIPATRIA STATE PRISON,2020-12-14,246.0,2952.0,3109.0,20191,181215,imperial
24095,102.0,CALIPATRIA STATE PRISON,2020-12-16,223.0,2948.0,3109.0,20727,181215,imperial
24096,102.0,CALIPATRIA STATE PRISON,2020-12-18,243.0,2948.0,3109.0,21326,181215,imperial
24097,102.0,CALIPATRIA STATE PRISON,2020-12-21,278.0,2948.0,3109.0,22095,181215,imperial
24098,102.0,CALIPATRIA STATE PRISON,2020-12-22,229.0,2948.0,3109.0,22273,181215,imperial
24099,102.0,CALIPATRIA STATE PRISON,2020-12-23,218.0,2936.0,3109.0,22512,181215,imperial
24100,102.0,CALIPATRIA STATE PRISON,2020-12-25,223.0,2936.0,3109.0,22874,181215,imperial
24101,102.0,CALIPATRIA STATE PRISON,2020-12-27,344.0,2936.0,3109.0,23227,181215,imperial
24102,102.0,CALIPATRIA STATE PRISON,2020-12-28,346.0,2936.0,3109.0,23415,181215,imperial
24103,102.0,CALIPATRIA STATE PRISON,2020-12-29,348.0,2936.0,3109.0,23594,181215,imperial
24104,102.0,CALIPATRIA STATE PRISON,2020-12-30,322.0,2926.0,3109.0,23677,181215,imperial
24105,102.0,CALIPATRIA STATE PRISON,2021-01-01,385.0,2926.0,3109.0,24388,181215,imperial
24106,102.0,CALIPATRIA STATE PRISON,2021-01-03,415.0,2926.0,3109.0,24716,181215,imperial
24107,102.0,CALIPATRIA STATE PRISON,2021-01-04,427.0,2926.0,3109.0,24886,181215,imperial
24108,102.0,CALIPATRIA STATE PRISON,2021-01-05,403.0,2926.0,3109.0,25071,181215,imperial
24109,102.0,CALIPATRIA STATE PRISON,2021-01-06,349.0,2919.0,3109.0,25354,181215,imperial
24110,102.0,CALIPATRIA STATE PRISON,2021-01-08,257.0,2919.0,3109.0,25799,181215,imperial
24112,102.0,CALIPATRIA STATE PRISON,2021-01-11,351.0,2919.0,3109.0,26551,181215,imperial
24113,102.0,CALIPATRIA STATE PRISON,2021-01-13,271.0,2907.0,3109.0,26929,181215,imperial
24114,102.0,CALIPATRIA STATE PRISON,2021-01-15,228.0,2907.0,3109.0,27228,181215,imperial
24115,102.0,CALIPATRIA STATE PRISON,2021-01-17,264.0,2907.0,3109.0,27551,181215,imperial
24116,102.0,CALIPATRIA STATE PRISON,2021-01-18,263.0,2907.0,3109.0,27660,181215,imperial
24117,102.0,CALIPATRIA STATE PRISON,2021-01-20,251.0,2908.0,3109.0,27768,181215,imperial
24118,102.0,CALIPATRIA STATE PRISON,2021-01-22,248.0,2908.0,3109.0,28005,181215,imperial
24119,102.0,CALIPATRIA STATE PRISON,2021-01-25,178.0,2908.0,3109.0,28241,181215,imperial
24120,102.0,CALIPATRIA STATE PRISON,2021-01-27,107.0,2920.0,3109.0,28381,181215,imperial
24121,102.0,CALIPATRIA STATE PRISON,2021-01-29,58.0,2920.0,3109.0,28585,181215,imperial
24122,102.0,CALIPATRIA STATE PRISON,2021-01-31,72.0,2920.0,3109.0,28750,181215,imperial
24123,102.0,CALIPATRIA STATE PRISON,2021-02-01,74.0,2920.0,3109.0,28778,181215,imperial
24125,102.0,CALIPATRIA STATE PRISON,2021-02-05,62.0,2919.0,3109.0,29044,181215,imperial
24126,102.0,CALIPATRIA STATE PRISON,2021-02-07,44.0,2919.0,3109.0,29089,181215,imperial
24127,102.0,CALIPATRIA STATE PRISON,2021-02-08,56.0,2919.0,3109.0,29104,181215,imperial
24128,102.0,CALIPATRIA STATE PRISON,2021-02-10,44.0,2937.0,3109.0,29105,181215,imperial
24129,102.0,CALIPATRIA STATE PRISON,2021-02-12,29.0,2937.0,3109.0,29234,181215,imperial
24130,102.0,CALIPATRIA STATE PRISON,2021-02-14,49.0,2937.0,3109.0,29288,181215,imperial
24131,102.0,CALIPATRIA STATE PRISON,2021-02-15,49.0,2937.0,3109.0,29293,181215,imperial
24132,102.0,CALIPATRIA STATE PRISON,2021-02-17,45.0,2937.0,3109.0,29328,181215,imperial
24133,102.0,CALIPATRIA STATE PRISON,2021-02-19,41.0,2937.0,3109.0,29360,181215,imperial
24134,102.0,CALIPATRIA STATE PRISON,2021-02-22,45.0,2937.0,3109.0,29394,181215,imperial
24135,102.0,CALIPATRIA STATE PRISON,2021-02-23,43.0,2937.0,3109.0,29440,181215,imperial
24136,102.0,CALIPATRIA STATE PRISON,2021-02-24,41.0,2940.0,3109.0,29472,181215,imperial
24137,102.0,CALIPATRIA STATE PRISON,2021-02-26,20.0,2940.0,3109.0,29525,181215,imperial
24138,102.0,CALIPATRIA STATE PRISON,2021-02-28,24.0,2940.0,3109.0,29549,181215,imperial
24139,102.0,CALIPATRIA STATE PRISON,2021-03-01,24.0,2940.0,3109.0,29560,181215,imperial
24140,102.0,CALIPATRIA STATE PRISON,2021-03-03,24.0,2940.0,3109.0,29596,181215,imperial
24141,102.0,CALIPATRIA STATE PRISON,2021-03-05,21.0,2943.0,3109.0,29636,181215,imperial
24142,102.0,CALIPATRIA STATE PRISON,2021-03-07,14.0,2943.0,3109.0,29699,181215,imperial
24143,102.0,CALIPATRIA STATE PRISON,2021-03-08,14.0,2943.0,3109.0,29715,181215,imperial
24144,102.0,CALIPATRIA STATE PRISON,2021-03-10,11.0,2943.0,3109.0,29740,181215,imperial
24145,102.0,CALIPATRIA STATE PRISON,2021-03-12,5.0,2942.0,3109.0,29764,181215,imperial
24146,102.0,CALIPATRIA STATE PRISON,2021-03-14,2.0,2942.0,3109.0,29822,181215,imperial
