,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,230
33100,152.0,SALINAS VALLEY STATE PRISON,2021-02-12,27.0,2920.0,2917.0,288647
33101,152.0,SALINAS VALLEY STATE PRISON,2021-02-14,27.0,2920.0,2917.0,289401
33102,152.0,SALINAS VALLEY STATE PRISON,2021-02-15,25.0,2920.0,2917.0,289675
33103,152.0,SALINAS VALLEY STATE PRISON,2021-02-17,24.0,2946.0,2917.0,290231
33104,152.0,SALINAS VALLEY STATE PRISON,2021-02-19,33.0,2946.0,2917.0,290927
33105,152.0,SALINAS VALLEY STATE PRISON,2021-02-22,39.0,2946.0,2917.0,291758
33106,152.0,SALINAS VALLEY STATE PRISON,2021-02-23,33.0,2946.0,2917.0,292112
33107,152.0,SALINAS VALLEY STATE PRISON,2021-02-24,33.0,2966.0,2917.0,292343
33108,152.0,SALINAS VALLEY STATE PRISON,2021-02-26,39.0,2966.0,2917.0,292856
33109,152.0,SALINAS VALLEY STATE PRISON,2021-02-28,27.0,2966.0,2917.0,293314
33110,152.0,SALINAS VALLEY STATE PRISON,2021-03-01,27.0,2966.0,2917.0,293434
33111,152.0,SALINAS VALLEY STATE PRISON,2021-03-03,18.0,2966.0,2917.0,293753
33112,152.0,SALINAS VALLEY STATE PRISON,2021-03-05,12.0,2969.0,2917.0,294220
33113,152.0,SALINAS VALLEY STATE PRISON,2021-03-07,9.0,2969.0,2917.0,294539
33114,152.0,SALINAS VALLEY STATE PRISON,2021-03-08,9.0,2969.0,2917.0,294633
33115,152.0,SALINAS VALLEY STATE PRISON,2021-03-10,7.0,2969.0,2917.0,294893
33116,152.0,SALINAS VALLEY STATE PRISON,2021-03-12,6.0,2994.0,2917.0,295249
33117,152.0,SALINAS VALLEY STATE PRISON,2021-03-14,6.0,2994.0,2917.0,295560
33118,152.0,SALINAS VALLEY STATE PRISON,2021-03-15,6.0,2994.0,2917.0,295604
33119,152.0,SALINAS VALLEY STATE PRISON,2021-03-17,2.0,2994.0,2917.0,295910
33120,152.0,SALINAS VALLEY STATE PRISON,2021-03-19,2.0,3013.0,2917.0,296213
33121,152.0,SALINAS VALLEY STATE PRISON,2021-03-21,2.0,3013.0,2917.0,296472
33122,152.0,SALINAS VALLEY STATE PRISON,2021-03-22,2.0,3013.0,2917.0,296539
33123,152.0,SALINAS VALLEY STATE PRISON,2021-03-24,4.0,3013.0,2917.0,296726
33124,152.0,SALINAS VALLEY STATE PRISON,2021-03-26,5.0,3035.0,2917.0,296931
33125,152.0,SALINAS VALLEY STATE PRISON,2021-03-28,9.0,3035.0,2917.0,297154
33126,152.0,SALINAS VALLEY STATE PRISON,2021-03-29,9.0,3035.0,2917.0,297218
33127,152.0,SALINAS VALLEY STATE PRISON,2021-03-31,10.0,3035.0,2917.0,297368
33128,152.0,SALINAS VALLEY STATE PRISON,2021-04-02,4.0,3077.0,2917.0,297703
33129,152.0,SALINAS VALLEY STATE PRISON,2021-04-04,2.0,3077.0,2917.0,297923
33130,152.0,SALINAS VALLEY STATE PRISON,2021-04-05,2.0,3083.0,2917.0,297939
33131,152.0,SALINAS VALLEY STATE PRISON,2021-04-07,0.0,3103.0,2917.0,298162
33132,152.0,SALINAS VALLEY STATE PRISON,2021-04-09,1.0,3110.0,2917.0,298990
33133,152.0,SALINAS VALLEY STATE PRISON,2021-04-11,1.0,3117.0,2917.0,299711
33134,152.0,SALINAS VALLEY STATE PRISON,2021-04-12,1.0,3116.0,2917.0,299814
33135,152.0,SALINAS VALLEY STATE PRISON,2021-04-14,1.0,3120.0,2917.0,300049
33136,152.0,SALINAS VALLEY STATE PRISON,2021-04-16,2.0,3101.0,2917.0,300297
33137,152.0,SALINAS VALLEY STATE PRISON,2021-04-18,0.0,3103.0,2917.0,300532
33138,152.0,SALINAS VALLEY STATE PRISON,2021-04-19,0.0,3105.0,2917.0,300581
33139,152.0,SALINAS VALLEY STATE PRISON,2021-04-21,0.0,3109.0,2917.0,300809
33140,152.0,SALINAS VALLEY STATE PRISON,2021-04-23,1.0,3099.0,2917.0,300982
33141,152.0,SALINAS VALLEY STATE PRISON,2021-04-25,1.0,3099.0,2917.0,301186
33142,152.0,SALINAS VALLEY STATE PRISON,2021-04-26,1.0,3099.0,2917.0,301265
33143,152.0,SALINAS VALLEY STATE PRISON,2021-04-28,0.0,3094.0,2917.0,301423
33144,152.0,SALINAS VALLEY STATE PRISON,2021-04-30,0.0,3088.0,2917.0,301593
34025,164.0,VALLEY STATE PRISON,2020-11-10,20.0,2769.0,2999.0,73245
34026,164.0,VALLEY STATE PRISON,2020-11-12,54.0,2776.0,2999.0,74383
34027,164.0,VALLEY STATE PRISON,2020-11-14,60.0,2776.0,2999.0,75985
34028,164.0,VALLEY STATE PRISON,2020-11-16,61.0,2776.0,2999.0,77626
34029,164.0,VALLEY STATE PRISON,2020-11-18,62.0,2788.0,2999.0,79077
34030,164.0,VALLEY STATE PRISON,2020-11-20,111.0,2788.0,2999.0,81125
34031,164.0,VALLEY STATE PRISON,2020-11-22,141.0,2788.0,2999.0,83194
34032,164.0,VALLEY STATE PRISON,2020-11-23,157.0,2788.0,2999.0,83867
34033,164.0,VALLEY STATE PRISON,2020-11-24,163.0,2788.0,2999.0,85439
34034,164.0,VALLEY STATE PRISON,2020-11-26,163.0,2788.0,2999.0,87683
34035,164.0,VALLEY STATE PRISON,2020-11-29,242.0,2788.0,2999.0,89694
34036,164.0,VALLEY STATE PRISON,2020-11-30,266.0,2788.0,2999.0,90189
34037,164.0,VALLEY STATE PRISON,2020-12-02,293.0,2776.0,2999.0,92879
34038,164.0,VALLEY STATE PRISON,2020-12-04,300.0,2776.0,2999.0,98408
34039,164.0,VALLEY STATE PRISON,2020-12-06,302.0,2776.0,2999.0,103593
34040,164.0,VALLEY STATE PRISON,2020-12-07,357.0,2776.0,2999.0,106103
34041,164.0,VALLEY STATE PRISON,2020-12-09,314.0,2758.0,2999.0,114497
34042,164.0,VALLEY STATE PRISON,2020-12-13,428.0,2758.0,2999.0,124753
34043,164.0,VALLEY STATE PRISON,2020-12-14,431.0,2758.0,2999.0,129055
34044,164.0,VALLEY STATE PRISON,2020-12-16,402.0,2754.0,2999.0,141649
34045,164.0,VALLEY STATE PRISON,2020-12-18,410.0,2754.0,2999.0,148754
34046,164.0,VALLEY STATE PRISON,2020-12-21,495.0,2754.0,2999.0,158911
34047,164.0,VALLEY STATE PRISON,2020-12-22,473.0,2754.0,2999.0,162601
34048,164.0,VALLEY STATE PRISON,2020-12-23,389.0,2744.0,2999.0,165934
34049,164.0,VALLEY STATE PRISON,2020-12-25,346.0,2744.0,2999.0,174721
34050,164.0,VALLEY STATE PRISON,2020-12-27,345.0,2744.0,2999.0,180520
34051,164.0,VALLEY STATE PRISON,2020-12-28,298.0,2744.0,2999.0,182872
34052,164.0,VALLEY STATE PRISON,2020-12-29,240.0,2744.0,2999.0,186775
34053,164.0,VALLEY STATE PRISON,2020-12-30,187.0,2735.0,2999.0,185819
34054,164.0,VALLEY STATE PRISON,2021-01-01,206.0,2735.0,2999.0,198427
34055,164.0,VALLEY STATE PRISON,2021-01-03,155.0,2735.0,2999.0,205311
34056,164.0,VALLEY STATE PRISON,2021-01-04,134.0,2735.0,2999.0,207352
34057,164.0,VALLEY STATE PRISON,2021-01-05,104.0,2735.0,2999.0,211197
34058,164.0,VALLEY STATE PRISON,2021-01-06,81.0,2728.0,2999.0,214675
34059,164.0,VALLEY STATE PRISON,2021-01-08,155.0,2728.0,2999.0,223492
34061,164.0,VALLEY STATE PRISON,2021-01-11,156.0,2728.0,2999.0,234756
34062,164.0,VALLEY STATE PRISON,2021-01-13,117.0,2722.0,2999.0,240343
34063,164.0,VALLEY STATE PRISON,2021-01-15,159.0,2722.0,2999.0,247615
34064,164.0,VALLEY STATE PRISON,2021-01-17,155.0,2722.0,2999.0,254787
34065,164.0,VALLEY STATE PRISON,2021-01-18,151.0,2722.0,2999.0,256857
34066,164.0,VALLEY STATE PRISON,2021-01-20,85.0,2702.0,2999.0,261563
34067,164.0,VALLEY STATE PRISON,2021-01-22,103.0,2702.0,2999.0,265487
34068,164.0,VALLEY STATE PRISON,2021-01-25,91.0,2702.0,2999.0,271332
34069,164.0,VALLEY STATE PRISON,2021-01-27,49.0,2670.0,2999.0,274163
34070,164.0,VALLEY STATE PRISON,2021-01-29,61.0,2670.0,2999.0,276974
34071,164.0,VALLEY STATE PRISON,2021-01-31,61.0,2670.0,2999.0,279683
34072,164.0,VALLEY STATE PRISON,2021-02-01,59.0,2670.0,2999.0,280611
34074,164.0,VALLEY STATE PRISON,2021-02-05,58.0,2656.0,2999.0,284396
34075,164.0,VALLEY STATE PRISON,2021-02-07,54.0,2656.0,2999.0,286070
34076,164.0,VALLEY STATE PRISON,2021-02-08,42.0,2656.0,2999.0,286695
34077,164.0,VALLEY STATE PRISON,2021-02-10,37.0,2644.0,2999.0,287551
34078,164.0,VALLEY STATE PRISON,2021-02-12,35.0,2644.0,2999.0,288647
34079,164.0,VALLEY STATE PRISON,2021-02-14,35.0,2644.0,2999.0,289401
34080,164.0,VALLEY STATE PRISON,2021-02-15,35.0,2644.0,2999.0,289675
34081,164.0,VALLEY STATE PRISON,2021-02-17,6.0,2649.0,2999.0,290231
34082,164.0,VALLEY STATE PRISON,2021-02-19,7.0,2649.0,2999.0,290927
34083,164.0,VALLEY STATE PRISON,2021-02-22,7.0,2649.0,2999.0,291758
34084,164.0,VALLEY STATE PRISON,2021-02-23,7.0,2649.0,2999.0,292112
34085,164.0,VALLEY STATE PRISON,2021-02-24,8.0,2706.0,2999.0,292343
34086,164.0,VALLEY STATE PRISON,2021-02-26,7.0,2706.0,2999.0,292856
34087,164.0,VALLEY STATE PRISON,2021-02-28,6.0,2706.0,2999.0,293314
34088,164.0,VALLEY STATE PRISON,2021-03-01,6.0,2706.0,2999.0,293434
34089,164.0,VALLEY STATE PRISON,2021-03-03,5.0,2706.0,2999.0,293753
34090,164.0,VALLEY STATE PRISON,2021-03-05,4.0,2758.0,2999.0,294220
34091,164.0,VALLEY STATE PRISON,2021-03-07,2.0,2758.0,2999.0,294539
34092,164.0,VALLEY STATE PRISON,2021-03-08,0.0,2758.0,2999.0,294633
34093,164.0,VALLEY STATE PRISON,2021-03-10,0.0,2758.0,2999.0,294893
34094,164.0,VALLEY STATE PRISON,2021-03-12,0.0,2751.0,2999.0,295249
34095,164.0,VALLEY STATE PRISON,2021-03-14,0.0,2751.0,2999.0,295560
34096,164.0,VALLEY STATE PRISON,2021-03-15,0.0,2751.0,2999.0,295604
34097,164.0,VALLEY STATE PRISON,2021-03-17,0.0,2751.0,2999.0,295910
34098,164.0,VALLEY STATE PRISON,2021-03-19,0.0,2762.0,2999.0,296213
34099,164.0,VALLEY STATE PRISON,2021-03-21,0.0,2762.0,2999.0,296472
34100,164.0,VALLEY STATE PRISON,2021-03-22,0.0,2762.0,2999.0,296539
34101,164.0,VALLEY STATE PRISON,2021-03-24,0.0,2762.0,2999.0,296726
34102,164.0,VALLEY STATE PRISON,2021-03-26,0.0,2749.0,2999.0,296931
34103,164.0,VALLEY STATE PRISON,2021-03-28,0.0,2749.0,2999.0,297154
34104,164.0,VALLEY STATE PRISON,2021-03-29,0.0,2749.0,2999.0,297218
34105,164.0,VALLEY STATE PRISON,2021-03-31,0.0,2749.0,2999.0,297368
34106,164.0,VALLEY STATE PRISON,2021-04-02,0.0,2791.0,2999.0,297703
34107,164.0,VALLEY STATE PRISON,2021-04-04,0.0,2791.0,2999.0,297923
34108,164.0,VALLEY STATE PRISON,2021-04-05,0.0,2793.0,2999.0,297939
34109,164.0,VALLEY STATE PRISON,2021-04-07,0.0,2808.0,2999.0,298162
34110,164.0,VALLEY STATE PRISON,2021-04-09,0.0,2799.0,2999.0,298990
34111,164.0,VALLEY STATE PRISON,2021-04-11,0.0,2815.0,2999.0,299711
34112,164.0,VALLEY STATE PRISON,2021-04-12,0.0,2814.0,2999.0,299814
34113,164.0,VALLEY STATE PRISON,2021-04-14,0.0,2822.0,2999.0,300049
34114,164.0,VALLEY STATE PRISON,2021-04-16,0.0,2837.0,2999.0,300297
34115,164.0,VALLEY STATE PRISON,2021-04-18,0.0,2835.0,2999.0,300532
34116,164.0,VALLEY STATE PRISON,2021-04-19,0.0,2864.0,2999.0,300581
34117,164.0,VALLEY STATE PRISON,2021-04-21,0.0,2859.0,2999.0,300809
34118,164.0,VALLEY STATE PRISON,2021-04-23,0.0,2876.0,2999.0,300982
34119,164.0,VALLEY STATE PRISON,2021-04-25,0.0,2876.0,2999.0,301186
34120,164.0,VALLEY STATE PRISON,2021-04-26,0.0,2873.0,2999.0,301265
34121,164.0,VALLEY STATE PRISON,2021-04-28,0.0,2889.0,2999.0,301423
34122,164.0,VALLEY STATE PRISON,2021-04-30,0.0,2894.0,2999.0,301593
