,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,County.cumul,County.Pop,County
19816,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-10,11.0,2984.0,3696.0,35610,900202,kern
19817,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-12,7.0,2987.0,3696.0,36069,900202,kern
19818,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-14,15.0,2987.0,3696.0,36470,900202,kern
19819,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-16,15.0,2987.0,3696.0,36919,900202,kern
19820,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-18,13.0,3006.0,3696.0,37323,900202,kern
19821,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-20,14.0,3006.0,3696.0,37982,900202,kern
19822,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-22,16.0,3006.0,3696.0,38519,900202,kern
19823,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-23,16.0,3006.0,3696.0,39437,900202,kern
19824,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-24,18.0,3006.0,3696.0,39721,900202,kern
19825,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-26,12.0,2990.0,3696.0,40337,900202,kern
19826,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-29,16.0,2990.0,3696.0,41827,900202,kern
19827,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-11-30,16.0,2990.0,3696.0,41957,900202,kern
19828,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-02,17.0,2979.0,3696.0,42937,900202,kern
19829,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-04,17.0,2979.0,3696.0,43860,900202,kern
19830,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-06,21.0,2979.0,3696.0,45078,900202,kern
19831,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-07,72.0,2979.0,3696.0,45342,900202,kern
19832,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-09,149.0,2966.0,3696.0,47411,900202,kern
19833,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-13,161.0,2966.0,3696.0,50624,900202,kern
19834,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-14,163.0,2966.0,3696.0,51612,900202,kern
19835,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-16,173.0,2946.0,3696.0,54681,900202,kern
19836,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-18,180.0,2946.0,3696.0,56687,900202,kern
19837,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-21,184.0,2946.0,3696.0,59148,900202,kern
19838,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-22,185.0,2946.0,3696.0,60260,900202,kern
19839,90.0,CALIFORNIA CORRECTIONAL INSTITUTION,2020-12-23,248.0,2930.0,3696.0,61324,900202,kern
