,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,County.cumul,County.Pop,County
27795,120.0,FOLSOM STATE PRISON,2021-02-17,1.0,2042.0,2871.0,92536,1552058,sacramento
27796,120.0,FOLSOM STATE PRISON,2021-02-19,1.0,2042.0,2871.0,93055,1552058,sacramento
27797,120.0,FOLSOM STATE PRISON,2021-02-22,1.0,2042.0,2871.0,93736,1552058,sacramento
27798,120.0,FOLSOM STATE PRISON,2021-02-23,1.0,2042.0,2871.0,93902,1552058,sacramento
27799,120.0,FOLSOM STATE PRISON,2021-02-24,0.0,2017.0,2871.0,94018,1552058,sacramento
27800,120.0,FOLSOM STATE PRISON,2021-02-26,0.0,2017.0,2871.0,94474,1552058,sacramento
27801,120.0,FOLSOM STATE PRISON,2021-02-28,0.0,2017.0,2871.0,94771,1552058,sacramento
27802,120.0,FOLSOM STATE PRISON,2021-03-01,0.0,2017.0,2871.0,94859,1552058,sacramento
27803,120.0,FOLSOM STATE PRISON,2021-03-03,0.0,2017.0,2871.0,95135,1552058,sacramento
27804,120.0,FOLSOM STATE PRISON,2021-03-05,1.0,2009.0,2871.0,95510,1552058,sacramento
27805,120.0,FOLSOM STATE PRISON,2021-03-07,1.0,2009.0,2871.0,95857,1552058,sacramento
27806,120.0,FOLSOM STATE PRISON,2021-03-08,1.0,2009.0,2871.0,96006,1552058,sacramento
27807,120.0,FOLSOM STATE PRISON,2021-03-10,1.0,2009.0,2871.0,96159,1552058,sacramento
27808,120.0,FOLSOM STATE PRISON,2021-03-12,1.0,2001.0,2871.0,96433,1552058,sacramento
27809,120.0,FOLSOM STATE PRISON,2021-03-14,1.0,2001.0,2871.0,96724,1552058,sacramento
27810,120.0,FOLSOM STATE PRISON,2021-03-15,1.0,2001.0,2871.0,96800,1552058,sacramento
27811,120.0,FOLSOM STATE PRISON,2021-03-17,0.0,2001.0,2871.0,97046,1552058,sacramento
27812,120.0,FOLSOM STATE PRISON,2021-03-19,0.0,1992.0,2871.0,97340,1552058,sacramento
27813,120.0,FOLSOM STATE PRISON,2021-03-21,0.0,1992.0,2871.0,97682,1552058,sacramento
27814,120.0,FOLSOM STATE PRISON,2021-03-22,0.0,1992.0,2871.0,97806,1552058,sacramento
27815,120.0,FOLSOM STATE PRISON,2021-03-24,0.0,1992.0,2871.0,98064,1552058,sacramento
27816,120.0,FOLSOM STATE PRISON,2021-03-26,0.0,1979.0,2871.0,98491,1552058,sacramento
27817,120.0,FOLSOM STATE PRISON,2021-03-28,0.0,1979.0,2871.0,98883,1552058,sacramento
27818,120.0,FOLSOM STATE PRISON,2021-03-29,0.0,1979.0,2871.0,99041,1552058,sacramento
27819,120.0,FOLSOM STATE PRISON,2021-03-31,0.0,1979.0,2871.0,99236,1552058,sacramento
27820,120.0,FOLSOM STATE PRISON,2021-04-02,0.0,2000.0,2871.0,100146,1552058,sacramento
27821,120.0,FOLSOM STATE PRISON,2021-04-04,0.0,2000.0,2871.0,100332,1552058,sacramento
27822,120.0,FOLSOM STATE PRISON,2021-04-05,0.0,2000.0,2871.0,100427,1552058,sacramento
27823,120.0,FOLSOM STATE PRISON,2021-04-07,0.0,1995.0,2871.0,100738,1552058,sacramento
27824,120.0,FOLSOM STATE PRISON,2021-04-09,0.0,2013.0,2871.0,101276,1552058,sacramento
27825,120.0,FOLSOM STATE PRISON,2021-04-11,0.0,2006.0,2871.0,101860,1552058,sacramento
27826,120.0,FOLSOM STATE PRISON,2021-04-12,0.0,2014.0,2871.0,101971,1552058,sacramento
27827,120.0,FOLSOM STATE PRISON,2021-04-14,0.0,2009.0,2871.0,102232,1552058,sacramento
27828,120.0,FOLSOM STATE PRISON,2021-04-16,0.0,2022.0,2871.0,102608,1552058,sacramento
27829,120.0,FOLSOM STATE PRISON,2021-04-18,0.0,2022.0,2871.0,102986,1552058,sacramento
27830,120.0,FOLSOM STATE PRISON,2021-04-19,0.0,2025.0,2871.0,103120,1552058,sacramento
27831,120.0,FOLSOM STATE PRISON,2021-04-21,0.0,2028.0,2871.0,103461,1552058,sacramento
27832,120.0,FOLSOM STATE PRISON,2021-04-23,0.0,2032.0,2871.0,103715,1552058,sacramento
27833,120.0,FOLSOM STATE PRISON,2021-04-25,0.0,2032.0,2871.0,104003,1552058,sacramento
27834,120.0,FOLSOM STATE PRISON,2021-04-26,0.0,2040.0,2871.0,104153,1552058,sacramento
27835,120.0,FOLSOM STATE PRISON,2021-04-28,0.0,2039.0,2871.0,104331,1552058,sacramento
27836,120.0,FOLSOM STATE PRISON,2021-04-30,0.0,2036.0,2871.0,104596,1552058,sacramento
